origem,destino,relacao
8328,29378,SEGUE
8328,31125,SEGUE
8328,43318,SEGUE
8329,12182,SEGUE
8329,25630,SEGUE
8329,27281,SEGUE
8329,29811,SEGUE
8329,36696,SEGUE
8329,45058,SEGUE
8330,10114,SEGUE
8330,11883,SEGUE
8330,13323,SEGUE
8330,25761,SEGUE
8330,27915,SEGUE
8330,37056,SEGUE
8330,47365,SEGUE
8331,21336,SEGUE
8332,23401,SEGUE
8332,24657,SEGUE
8333,10370,SEGUE
8333,11708,SEGUE
8333,11991,SEGUE
8333,13448,SEGUE
8333,14631,SEGUE
8333,15518,SEGUE
8333,17091,SEGUE
8333,19606,SEGUE
8333,28024,SEGUE
8333,31313,SEGUE
8333,36250,SEGUE
8333,38865,SEGUE
8333,39173,SEGUE
8333,44712,SEGUE
8333,44803,SEGUE
8333,47655,SEGUE
8334,12902,SEGUE
8334,16229,SEGUE
8334,17464,SEGUE
8334,17705,SEGUE
8334,19125,SEGUE
8334,22385,SEGUE
8334,23953,SEGUE
8334,25428,SEGUE
8334,45737,SEGUE
8335,9121,SEGUE
8335,16112,SEGUE
8336,9598,SEGUE
8336,10962,SEGUE
8336,11421,SEGUE
8336,13623,SEGUE
8336,14250,SEGUE
8336,16271,SEGUE
8336,18191,SEGUE
8336,20028,SEGUE
8336,23623,SEGUE
8336,26475,SEGUE
8336,28771,SEGUE
8336,33280,SEGUE
8336,33957,SEGUE
8336,37173,SEGUE
8336,46739,SEGUE
8337,8539,SEGUE
8337,10463,SEGUE
8337,12410,SEGUE
8337,27667,SEGUE
8337,41653,SEGUE
8337,43285,SEGUE
8337,47833,SEGUE
8338,11791,SEGUE
8338,25594,SEGUE
8338,34532,SEGUE
8338,37044,SEGUE
8338,39583,SEGUE
8338,45383,SEGUE
8339,13314,SEGUE
8339,15237,SEGUE
8339,22663,SEGUE
8340,14031,SEGUE
8340,43996,SEGUE
8341,10132,SEGUE
8341,10939,SEGUE
8342,9192,SEGUE
8342,13219,SEGUE
8342,16626,SEGUE
8342,19419,SEGUE
8342,33826,SEGUE
8342,34864,SEGUE
8342,36585,SEGUE
8342,40745,SEGUE
8342,43274,SEGUE
8343,14196,SEGUE
8343,20952,SEGUE
8343,21143,SEGUE
8343,40707,SEGUE
8344,8413,SEGUE
8344,10372,SEGUE
8344,10930,SEGUE
8344,12491,SEGUE
8344,12689,SEGUE
8344,14282,SEGUE
8344,17985,SEGUE
8344,23121,SEGUE
8344,26477,SEGUE
8344,27412,SEGUE
8344,35134,SEGUE
8344,37681,SEGUE
8344,42552,SEGUE
8344,47573,SEGUE
8344,49329,SEGUE
8345,13330,SEGUE
8345,24127,SEGUE
8345,27524,SEGUE
8345,28538,SEGUE
8345,39224,SEGUE
8345,43110,SEGUE
8345,44923,SEGUE
8346,8840,SEGUE
8346,17179,SEGUE
8346,25709,SEGUE
8346,30590,SEGUE
8347,10999,SEGUE
8347,17240,SEGUE
8347,20217,SEGUE
8347,23805,SEGUE
8347,30182,SEGUE
8347,35623,SEGUE
8348,9020,SEGUE
8348,13973,SEGUE
8348,21968,SEGUE
8348,22421,SEGUE
8348,26817,SEGUE
8348,45268,SEGUE
8348,45358,SEGUE
8349,9256,SEGUE
8349,10404,SEGUE
8349,29730,SEGUE
8350,24801,SEGUE
8350,26915,SEGUE
8350,44831,SEGUE
8350,47087,SEGUE
8350,47793,SEGUE
8351,11915,SEGUE
8351,14532,SEGUE
8351,16012,SEGUE
8351,20516,SEGUE
8351,27899,SEGUE
8351,30841,SEGUE
8351,33309,SEGUE
8351,34901,SEGUE
8352,8915,SEGUE
8352,25288,SEGUE
8352,28163,SEGUE
8352,35119,SEGUE
8352,42603,SEGUE
8353,8391,SEGUE
8353,8989,SEGUE
8353,12503,SEGUE
8353,21282,SEGUE
8353,26139,SEGUE
8353,30516,SEGUE
8353,30897,SEGUE
8353,31248,SEGUE
8353,36809,SEGUE
8353,37836,SEGUE
8353,45653,SEGUE
8354,12430,SEGUE
8354,13997,SEGUE
8354,19860,SEGUE
8354,24383,SEGUE
8354,25847,SEGUE
8354,39039,SEGUE
8354,39243,SEGUE
8354,40873,SEGUE
8355,9457,SEGUE
8355,12672,SEGUE
8355,18127,SEGUE
8355,21091,SEGUE
8355,25932,SEGUE
8355,28769,SEGUE
8355,28896,SEGUE
8355,33184,SEGUE
8355,33228,SEGUE
8355,40269,SEGUE
8356,8445,SEGUE
8356,10200,SEGUE
8356,10957,SEGUE
8356,11858,SEGUE
8356,12624,SEGUE
8356,13957,SEGUE
8356,20602,SEGUE
8356,21761,SEGUE
8356,24097,SEGUE
8356,26086,SEGUE
8356,32518,SEGUE
8356,32677,SEGUE
8356,42863,SEGUE
8356,43822,SEGUE
8357,11614,SEGUE
8357,11772,SEGUE
8357,12414,SEGUE
8357,12555,SEGUE
8357,13352,SEGUE
8357,18664,SEGUE
8357,18885,SEGUE
8357,21904,SEGUE
8357,26164,SEGUE
8357,27664,SEGUE
8357,30322,SEGUE
8357,33539,SEGUE
8357,37399,SEGUE
8357,37588,SEGUE
8357,42852,SEGUE
8357,45282,SEGUE
8357,49388,SEGUE
8358,11351,SEGUE
8358,24429,SEGUE
8359,9059,SEGUE
8359,9495,SEGUE
8359,12132,SEGUE
8359,13757,SEGUE
8359,16687,SEGUE
8359,17959,SEGUE
8359,19479,SEGUE
8359,27213,SEGUE
8359,27438,SEGUE
8359,31095,SEGUE
8359,35175,SEGUE
8359,38580,SEGUE
8359,41765,SEGUE
8359,49652,SEGUE
8360,10074,SEGUE
8360,11749,SEGUE
8360,21620,SEGUE
8360,32688,SEGUE
8360,34699,SEGUE
8361,8734,SEGUE
8361,15593,SEGUE
8361,23004,SEGUE
8361,24405,SEGUE
8361,33119,SEGUE
8361,44306,SEGUE
8362,13625,SEGUE
8362,23304,SEGUE
8362,47949,SEGUE
8362,49070,SEGUE
8363,9049,SEGUE
8363,11260,SEGUE
8363,11743,SEGUE
8363,11772,SEGUE
8363,11901,SEGUE
8363,11944,SEGUE
8363,14739,SEGUE
8363,21822,SEGUE
8363,21840,SEGUE
8363,28164,SEGUE
8363,36269,SEGUE
8363,36373,SEGUE
8363,40571,SEGUE
8363,41125,SEGUE
8363,41672,SEGUE
8363,43226,SEGUE
8364,16541,SEGUE
8364,19469,SEGUE
8364,34996,SEGUE
8364,36159,SEGUE
8364,48011,SEGUE
8365,12517,SEGUE
8365,36669,SEGUE
8365,39147,SEGUE
8365,40212,SEGUE
8365,42058,SEGUE
8366,9072,SEGUE
8366,9551,SEGUE
8366,10425,SEGUE
8366,18831,SEGUE
8366,20506,SEGUE
8366,23605,SEGUE
8366,23966,SEGUE
8366,31767,SEGUE
8366,36075,SEGUE
8367,9093,SEGUE
8367,9172,SEGUE
8367,9967,SEGUE
8367,12177,SEGUE
8367,20365,SEGUE
8367,22693,SEGUE
8367,27839,SEGUE
8367,30156,SEGUE
8367,33606,SEGUE
8367,35173,SEGUE
8367,44276,SEGUE
8367,45841,SEGUE
8368,19838,SEGUE
8368,23215,SEGUE
8368,46237,SEGUE
8369,9705,SEGUE
8369,13037,SEGUE
8369,18564,SEGUE
8369,24970,SEGUE
8369,35788,SEGUE
8369,41096,SEGUE
8369,49649,SEGUE
8370,25560,SEGUE
8370,38286,SEGUE
8370,40414,SEGUE
8371,10226,SEGUE
8371,12055,SEGUE
8371,12147,SEGUE
8371,12795,SEGUE
8371,13267,SEGUE
8371,18114,SEGUE
8371,20907,SEGUE
8371,23664,SEGUE
8371,26261,SEGUE
8371,37659,SEGUE
8371,44227,SEGUE
8371,46453,SEGUE
8372,11831,SEGUE
8372,19151,SEGUE
8372,19158,SEGUE
8372,19533,SEGUE
8372,23210,SEGUE
8372,30671,SEGUE
8372,37178,SEGUE
8373,18095,SEGUE
8373,18904,SEGUE
8373,30224,SEGUE
8374,17747,SEGUE
8374,21423,SEGUE
8374,33315,SEGUE
8374,36347,SEGUE
8374,49720,SEGUE
8375,11715,SEGUE
8375,11808,SEGUE
8375,12620,SEGUE
8375,14004,SEGUE
8375,21306,SEGUE
8375,25403,SEGUE
8375,26671,SEGUE
8375,30467,SEGUE
8375,39252,SEGUE
8375,45754,SEGUE
8376,10351,SEGUE
8376,10589,SEGUE
8376,10920,SEGUE
8376,24808,SEGUE
8376,26577,SEGUE
8376,27084,SEGUE
8376,28230,SEGUE
8376,40223,SEGUE
8376,42121,SEGUE
8376,43447,SEGUE
8376,46015,SEGUE
8377,10100,SEGUE
8377,21224,SEGUE
8377,26549,SEGUE
8377,33151,SEGUE
8377,47247,SEGUE
8377,48834,SEGUE
8377,49997,SEGUE
8378,9123,SEGUE
8378,9252,SEGUE
8378,10153,SEGUE
8378,11697,SEGUE
8378,13770,SEGUE
8378,16496,SEGUE
8378,17217,SEGUE
8378,20354,SEGUE
8378,20662,SEGUE
8378,23459,SEGUE
8378,24940,SEGUE
8378,30836,SEGUE
8378,46454,SEGUE
8379,12998,SEGUE
8380,9948,SEGUE
8380,11646,SEGUE
8380,12164,SEGUE
8380,19017,SEGUE
8380,21396,SEGUE
8380,33507,SEGUE
8380,38372,SEGUE
8380,40558,SEGUE
8381,8764,SEGUE
8381,9174,SEGUE
8381,10225,SEGUE
8381,14875,SEGUE
8381,16664,SEGUE
8381,18486,SEGUE
8381,20560,SEGUE
8381,21693,SEGUE
8381,24023,SEGUE
8381,25676,SEGUE
8381,27631,SEGUE
8381,29833,SEGUE
8381,33256,SEGUE
8381,36773,SEGUE
8381,43897,SEGUE
8382,11659,SEGUE
8382,40283,SEGUE
8382,47942,SEGUE
8383,8636,SEGUE
8383,10039,SEGUE
8383,43457,SEGUE
8384,10906,SEGUE
8384,10917,SEGUE
8384,11082,SEGUE
8384,11242,SEGUE
8384,15927,SEGUE
8384,20634,SEGUE
8384,28028,SEGUE
8384,28500,SEGUE
8384,29204,SEGUE
8384,34569,SEGUE
8384,37288,SEGUE
8384,40858,SEGUE
8384,40962,SEGUE
8384,47371,SEGUE
8384,47565,SEGUE
8385,9661,SEGUE
8385,16268,SEGUE
8385,18272,SEGUE
8385,18441,SEGUE
8385,21782,SEGUE
8385,40887,SEGUE
8385,42583,SEGUE
8386,16305,SEGUE
8386,18826,SEGUE
8386,22537,SEGUE
8386,47703,SEGUE
8387,17478,SEGUE
8387,29759,SEGUE
8388,20287,SEGUE
8388,36217,SEGUE
8389,10736,SEGUE
8390,8506,SEGUE
8390,8649,SEGUE
8390,11058,SEGUE
8390,11154,SEGUE
8390,13667,SEGUE
8390,19316,SEGUE
8390,21633,SEGUE
8390,22745,SEGUE
8390,24887,SEGUE
8390,25732,SEGUE
8390,26830,SEGUE
8390,34922,SEGUE
8390,36759,SEGUE
8390,40348,SEGUE
8390,41275,SEGUE
8390,48429,SEGUE
8391,9584,SEGUE
8391,11085,SEGUE
8391,15224,SEGUE
8391,16759,SEGUE
8391,17411,SEGUE
8391,25361,SEGUE
8391,28213,SEGUE
8391,29610,SEGUE
8391,34880,SEGUE
8391,35172,SEGUE
8391,45270,SEGUE
8391,45807,SEGUE
8392,9238,SEGUE
8392,13137,SEGUE
8392,20899,SEGUE
8392,24134,SEGUE
8392,26619,SEGUE
8392,26887,SEGUE
8392,28218,SEGUE
8392,33072,SEGUE
8392,37918,SEGUE
8392,42951,SEGUE
8393,23038,SEGUE
8393,26383,SEGUE
8393,41049,SEGUE
8394,8780,SEGUE
8394,11794,SEGUE
8394,12781,SEGUE
8394,14737,SEGUE
8394,15304,SEGUE
8394,17680,SEGUE
8394,24616,SEGUE
8394,25193,SEGUE
8394,37310,SEGUE
8394,40073,SEGUE
8394,44601,SEGUE
8394,47191,SEGUE
8394,47244,SEGUE
8395,10196,SEGUE
8395,12216,SEGUE
8395,29802,SEGUE
8396,9292,SEGUE
8396,20745,SEGUE
8396,30453,SEGUE
8397,11695,SEGUE
8397,23247,SEGUE
8397,24676,SEGUE
8398,8591,SEGUE
8398,12031,SEGUE
8398,19551,SEGUE
8398,37857,SEGUE
8398,38973,SEGUE
8399,47500,SEGUE
8400,12277,SEGUE
8400,13811,SEGUE
8400,14483,SEGUE
8400,14803,SEGUE
8400,15551,SEGUE
8400,21854,SEGUE
8400,26672,SEGUE
8400,26923,SEGUE
8400,30820,SEGUE
8400,36078,SEGUE
8401,11462,SEGUE
8401,11541,SEGUE
8401,11641,SEGUE
8401,17221,SEGUE
8401,17340,SEGUE
8401,18570,SEGUE
8401,19775,SEGUE
8401,29834,SEGUE
8401,33990,SEGUE
8401,35596,SEGUE
8401,39269,SEGUE
8401,40006,SEGUE
8401,44039,SEGUE
8402,9151,SEGUE
8402,11083,SEGUE
8402,12117,SEGUE
8402,12685,SEGUE
8402,13367,SEGUE
8402,15954,SEGUE
8402,21228,SEGUE
8402,21559,SEGUE
8402,22291,SEGUE
8402,23382,SEGUE
8402,26059,SEGUE
8402,30757,SEGUE
8402,33139,SEGUE
8402,41229,SEGUE
8402,47665,SEGUE
8402,47942,SEGUE
8402,48357,SEGUE
8403,8948,SEGUE
8403,10343,SEGUE
8403,10972,SEGUE
8403,15728,SEGUE
8403,19546,SEGUE
8403,30918,SEGUE
8403,33518,SEGUE
8403,43111,SEGUE
8404,13639,SEGUE
8404,14005,SEGUE
8404,18647,SEGUE
8404,29185,SEGUE
8404,29504,SEGUE
8404,40954,SEGUE
8405,9286,SEGUE
8405,11375,SEGUE
8405,11971,SEGUE
8405,13464,SEGUE
8405,14451,SEGUE
8405,15044,SEGUE
8405,15150,SEGUE
8405,16152,SEGUE
8405,21133,SEGUE
8405,27674,SEGUE
8405,40581,SEGUE
8405,41606,SEGUE
8405,45941,SEGUE
8405,47776,SEGUE
8406,10395,SEGUE
8407,11988,SEGUE
8407,12688,SEGUE
8407,13193,SEGUE
8407,14323,SEGUE
8407,22383,SEGUE
8407,23684,SEGUE
8407,42253,SEGUE
8408,8792,SEGUE
8408,9063,SEGUE
8408,9404,SEGUE
8408,10990,SEGUE
8408,12845,SEGUE
8408,14316,SEGUE
8408,16897,SEGUE
8408,28182,SEGUE
8408,38231,SEGUE
8408,41171,SEGUE
8408,43523,SEGUE
8409,9164,SEGUE
8409,9387,SEGUE
8409,10058,SEGUE
8409,10227,SEGUE
8409,11651,SEGUE
8409,13593,SEGUE
8409,13688,SEGUE
8409,15606,SEGUE
8409,19705,SEGUE
8409,19925,SEGUE
8409,20332,SEGUE
8409,21500,SEGUE
8409,22584,SEGUE
8409,23396,SEGUE
8409,36441,SEGUE
8409,37674,SEGUE
8409,45797,SEGUE
8409,47039,SEGUE
8409,47127,SEGUE
8409,47443,SEGUE
8410,9268,SEGUE
8410,16188,SEGUE
8410,19391,SEGUE
8410,32791,SEGUE
8410,36436,SEGUE
8410,42049,SEGUE
8411,8561,SEGUE
8411,13319,SEGUE
8411,14807,SEGUE
8411,19186,SEGUE
8411,33353,SEGUE
8411,34022,SEGUE
8411,41676,SEGUE
8412,13378,SEGUE
8412,22989,SEGUE
8412,24056,SEGUE
8412,39050,SEGUE
8413,8706,SEGUE
8413,9220,SEGUE
8413,13133,SEGUE
8413,14376,SEGUE
8413,16295,SEGUE
8413,21450,SEGUE
8413,23992,SEGUE
8413,24231,SEGUE
8413,30218,SEGUE
8413,31051,SEGUE
8413,34859,SEGUE
8413,35132,SEGUE
8413,35580,SEGUE
8413,36163,SEGUE
8413,38705,SEGUE
8413,42055,SEGUE
8413,42835,SEGUE
8413,43410,SEGUE
8413,46238,SEGUE
8413,48684,SEGUE
8414,10017,SEGUE
8414,15829,SEGUE
8414,18387,SEGUE
8414,23431,SEGUE
8414,27808,SEGUE
8414,42992,SEGUE
8414,43064,SEGUE
8414,49467,SEGUE
8415,9225,SEGUE
8415,9362,SEGUE
8415,12329,SEGUE
8415,30374,SEGUE
8415,32926,SEGUE
8415,34714,SEGUE
8415,35011,SEGUE
8416,10001,SEGUE
8416,13762,SEGUE
8416,14667,SEGUE
8416,18041,SEGUE
8416,22824,SEGUE
8416,23945,SEGUE
8416,26153,SEGUE
8416,35284,SEGUE
8416,37750,SEGUE
8416,40903,SEGUE
8416,43862,SEGUE
8417,10343,SEGUE
8417,18049,SEGUE
8417,26929,SEGUE
8417,30084,SEGUE
8417,32373,SEGUE
8418,12789,SEGUE
8418,17389,SEGUE
8418,18561,SEGUE
8418,33394,SEGUE
8418,34426,SEGUE
8418,35086,SEGUE
8418,42759,SEGUE
8419,13842,SEGUE
8419,18060,SEGUE
8419,36288,SEGUE
8419,40967,SEGUE
8419,41900,SEGUE
8420,9723,SEGUE
8420,25164,SEGUE
8420,32945,SEGUE
8420,44095,SEGUE
8421,22717,SEGUE
8421,26792,SEGUE
8421,30220,SEGUE
8422,9614,SEGUE
8422,12780,SEGUE
8422,19945,SEGUE
8422,46663,SEGUE
8423,12384,SEGUE
8423,12565,SEGUE
8423,17505,SEGUE
8423,21389,SEGUE
8423,21687,SEGUE
8423,30100,SEGUE
8423,42425,SEGUE
8423,43910,SEGUE
8423,44527,SEGUE
8424,9636,SEGUE
8424,14584,SEGUE
8424,15343,SEGUE
8424,31935,SEGUE
8424,33427,SEGUE
8424,34798,SEGUE
8424,35077,SEGUE
8424,49603,SEGUE
8425,11808,SEGUE
8425,12641,SEGUE
8425,18480,SEGUE
8425,22650,SEGUE
8425,24803,SEGUE
8425,31554,SEGUE
8425,35032,SEGUE
8425,37160,SEGUE
8425,37500,SEGUE
8425,44848,SEGUE
8425,45741,SEGUE
8425,45975,SEGUE
8425,46110,SEGUE
8426,9855,SEGUE
8426,13635,SEGUE
8426,32220,SEGUE
8426,49669,SEGUE
8427,10062,SEGUE
8427,16882,SEGUE
8427,20170,SEGUE
8427,20245,SEGUE
8427,31603,SEGUE
8427,33697,SEGUE
8429,12305,SEGUE
8429,31063,SEGUE
8429,35366,SEGUE
8429,45162,SEGUE
8430,10131,SEGUE
8430,11276,SEGUE
8430,16203,SEGUE
8430,25041,SEGUE
8430,32832,SEGUE
8430,41713,SEGUE
8430,42095,SEGUE
8430,42682,SEGUE
8431,14463,SEGUE
8431,22941,SEGUE
8432,21996,SEGUE
8432,27175,SEGUE
8432,34988,SEGUE
8432,40011,SEGUE
8432,41954,SEGUE
8433,9010,SEGUE
8433,12509,SEGUE
8433,15934,SEGUE
8433,17389,SEGUE
8433,25688,SEGUE
8434,8622,SEGUE
8434,12683,SEGUE
8434,14749,SEGUE
8435,8586,SEGUE
8435,8725,SEGUE
8435,8998,SEGUE
8435,9535,SEGUE
8435,15012,SEGUE
8435,15096,SEGUE
8435,17040,SEGUE
8435,17451,SEGUE
8435,19573,SEGUE
8435,19597,SEGUE
8435,35017,SEGUE
8435,36448,SEGUE
8435,41651,SEGUE
8436,17929,SEGUE
8436,20001,SEGUE
8436,21897,SEGUE
8436,30394,SEGUE
8436,35003,SEGUE
8436,41096,SEGUE
8437,10925,SEGUE
8437,13183,SEGUE
8437,16127,SEGUE
8437,21226,SEGUE
8437,28540,SEGUE
8437,42753,SEGUE
8438,11690,SEGUE
8438,12595,SEGUE
8438,13423,SEGUE
8438,16385,SEGUE
8438,24446,SEGUE
8438,27068,SEGUE
8438,27460,SEGUE
8439,11360,SEGUE
8439,14707,SEGUE
8439,26936,SEGUE
8440,8518,SEGUE
8440,23755,SEGUE
8440,26453,SEGUE
8440,40360,SEGUE
8440,41624,SEGUE
8440,44835,SEGUE
8440,49339,SEGUE
8441,14453,SEGUE
8441,17577,SEGUE
8441,25456,SEGUE
8441,33301,SEGUE
8441,41628,SEGUE
8441,43109,SEGUE
8441,47875,SEGUE
8442,11547,SEGUE
8442,13991,SEGUE
8442,14672,SEGUE
8442,14720,SEGUE
8442,16644,SEGUE
8442,23465,SEGUE
8442,45548,SEGUE
8443,18282,SEGUE
8443,39613,SEGUE
8443,42969,SEGUE
8443,43168,SEGUE
8444,11734,SEGUE
8444,14948,SEGUE
8444,19386,SEGUE
8444,25111,SEGUE
8444,26190,SEGUE
8444,27613,SEGUE
8444,30006,SEGUE
8444,38457,SEGUE
8445,30421,SEGUE
8445,30829,SEGUE
8445,34222,SEGUE
8446,14991,SEGUE
8446,20289,SEGUE
8446,31128,SEGUE
8446,31482,SEGUE
8446,37042,SEGUE
8446,46726,SEGUE
8447,11803,SEGUE
8447,12154,SEGUE
8447,20199,SEGUE
8447,44960,SEGUE
8448,10331,SEGUE
8448,13978,SEGUE
8448,29272,SEGUE
8448,33023,SEGUE
8448,37114,SEGUE
8448,41699,SEGUE
8449,15899,SEGUE
8449,18726,SEGUE
8449,34240,SEGUE
8449,45782,SEGUE
8450,8747,SEGUE
8450,9868,SEGUE
8450,10523,SEGUE
8450,14538,SEGUE
8450,15313,SEGUE
8450,18498,SEGUE
8450,33582,SEGUE
8450,36610,SEGUE
8450,40386,SEGUE
8450,45967,SEGUE
8451,10215,SEGUE
8451,12904,SEGUE
8451,13188,SEGUE
8451,13550,SEGUE
8451,14487,SEGUE
8451,16753,SEGUE
8451,17057,SEGUE
8451,20346,SEGUE
8451,20471,SEGUE
8451,24375,SEGUE
8451,26870,SEGUE
8451,29220,SEGUE
8451,34138,SEGUE
8451,37564,SEGUE
8451,45356,SEGUE
8451,48651,SEGUE
8451,49780,SEGUE
8452,26495,SEGUE
8452,40982,SEGUE
8452,46014,SEGUE
8452,46136,SEGUE
8453,14183,SEGUE
8453,16444,SEGUE
8453,25814,SEGUE
8453,34849,SEGUE
8453,44789,SEGUE
8454,11656,SEGUE
8454,33189,SEGUE
8455,11866,SEGUE
8455,12449,SEGUE
8455,16579,SEGUE
8455,17169,SEGUE
8455,21791,SEGUE
8455,26037,SEGUE
8455,28393,SEGUE
8456,9905,SEGUE
8456,13723,SEGUE
8456,22134,SEGUE
8456,33616,SEGUE
8456,33932,SEGUE
8456,42050,SEGUE
8456,42858,SEGUE
8457,18451,SEGUE
8457,18851,SEGUE
8457,23701,SEGUE
8457,28693,SEGUE
8457,34264,SEGUE
8457,37453,SEGUE
8457,39699,SEGUE
8458,11308,SEGUE
8458,13003,SEGUE
8458,17946,SEGUE
8458,20635,SEGUE
8458,31965,SEGUE
8458,34741,SEGUE
8458,39107,SEGUE
8458,40232,SEGUE
8459,24510,SEGUE
8459,28221,SEGUE
8459,43772,SEGUE
8459,44995,SEGUE
8460,10564,SEGUE
8460,12223,SEGUE
8460,14444,SEGUE
8460,17632,SEGUE
8460,17784,SEGUE
8460,21289,SEGUE
8460,21376,SEGUE
8460,24478,SEGUE
8460,43107,SEGUE
8460,45206,SEGUE
8460,48779,SEGUE
8461,8729,SEGUE
8461,9043,SEGUE
8461,9886,SEGUE
8461,10783,SEGUE
8461,18444,SEGUE
8461,21620,SEGUE
8461,24438,SEGUE
8461,24991,SEGUE
8461,28645,SEGUE
8461,32283,SEGUE
8461,49680,SEGUE
8462,11119,SEGUE
8462,15482,SEGUE
8462,16149,SEGUE
8462,22168,SEGUE
8462,23908,SEGUE
8462,29531,SEGUE
8462,29869,SEGUE
8462,38742,SEGUE
8462,39008,SEGUE
8462,39976,SEGUE
8462,40702,SEGUE
8462,41500,SEGUE
8462,46252,SEGUE
8463,8957,SEGUE
8463,15827,SEGUE
8463,16273,SEGUE
8463,19478,SEGUE
8463,21365,SEGUE
8463,27969,SEGUE
8463,31707,SEGUE
8463,32234,SEGUE
8463,35604,SEGUE
8463,36336,SEGUE
8463,41691,SEGUE
8464,14290,SEGUE
8464,49784,SEGUE
8465,11957,SEGUE
8465,18497,SEGUE
8465,28600,SEGUE
8465,29934,SEGUE
8465,30198,SEGUE
8465,32189,SEGUE
8465,33398,SEGUE
8465,47235,SEGUE
8466,10341,SEGUE
8466,12307,SEGUE
8466,12417,SEGUE
8466,19076,SEGUE
8466,20995,SEGUE
8466,27771,SEGUE
8466,46521,SEGUE
8466,48794,SEGUE
8467,16616,SEGUE
8467,19539,SEGUE
8467,23520,SEGUE
8467,26389,SEGUE
8467,30033,SEGUE
8467,32717,SEGUE
8467,36417,SEGUE
8467,38710,SEGUE
8467,42836,SEGUE
8468,12798,SEGUE
8468,16959,SEGUE
8468,26932,SEGUE
8468,37612,SEGUE
8468,38625,SEGUE
8468,40938,SEGUE
8468,45476,SEGUE
8469,16396,SEGUE
8469,19030,SEGUE
8469,41403,SEGUE
8470,9861,SEGUE
8470,12578,SEGUE
8470,14701,SEGUE
8470,25710,SEGUE
8470,27413,SEGUE
8470,30840,SEGUE
8470,31863,SEGUE
8470,32080,SEGUE
8470,32185,SEGUE
8470,41279,SEGUE
8471,12377,SEGUE
8471,30529,SEGUE
8472,20548,SEGUE
8472,21008,SEGUE
8472,28904,SEGUE
8473,42319,SEGUE
8473,44258,SEGUE
8474,15246,SEGUE
8474,17802,SEGUE
8474,20554,SEGUE
8474,43963,SEGUE
8475,11439,SEGUE
8475,16145,SEGUE
8475,16685,SEGUE
8475,17307,SEGUE
8475,21706,SEGUE
8475,21835,SEGUE
8475,22068,SEGUE
8475,23083,SEGUE
8475,29586,SEGUE
8475,38990,SEGUE
8475,44956,SEGUE
8476,10909,SEGUE
8476,13051,SEGUE
8476,14144,SEGUE
8476,18693,SEGUE
8476,25947,SEGUE
8476,33354,SEGUE
8476,33529,SEGUE
8476,37098,SEGUE
8476,40715,SEGUE
8477,9075,SEGUE
8477,13501,SEGUE
8477,13571,SEGUE
8477,18468,SEGUE
8477,21289,SEGUE
8477,27958,SEGUE
8477,33144,SEGUE
8477,35346,SEGUE
8477,38151,SEGUE
8478,11801,SEGUE
8478,15621,SEGUE
8478,35148,SEGUE
8478,39438,SEGUE
8479,11533,SEGUE
8479,15645,SEGUE
8479,15960,SEGUE
8479,25857,SEGUE
8479,26166,SEGUE
8479,26576,SEGUE
8479,26880,SEGUE
8479,37332,SEGUE
8479,39266,SEGUE
8479,46691,SEGUE
8479,46829,SEGUE
8480,13828,SEGUE
8480,17187,SEGUE
8480,18643,SEGUE
8480,30406,SEGUE
8481,8784,SEGUE
8481,10896,SEGUE
8481,11579,SEGUE
8481,46843,SEGUE
8482,8618,SEGUE
8482,23670,SEGUE
8482,26834,SEGUE
8482,29186,SEGUE
8482,42883,SEGUE
8482,42928,SEGUE
8483,9466,SEGUE
8483,12613,SEGUE
8483,14737,SEGUE
8483,15833,SEGUE
8483,20812,SEGUE
8483,21249,SEGUE
8483,28540,SEGUE
8483,37757,SEGUE
8483,38100,SEGUE
8483,41027,SEGUE
8483,45959,SEGUE
8483,49443,SEGUE
8484,12762,SEGUE
8484,16683,SEGUE
8484,17552,SEGUE
8484,18162,SEGUE
8484,20262,SEGUE
8484,21563,SEGUE
8484,22759,SEGUE
8484,22965,SEGUE
8484,23270,SEGUE
8484,29149,SEGUE
8484,31067,SEGUE
8484,32997,SEGUE
8484,33566,SEGUE
8484,34051,SEGUE
8484,34381,SEGUE
8484,34877,SEGUE
8484,35614,SEGUE
8484,36995,SEGUE
8484,43567,SEGUE
8484,43655,SEGUE
8484,49426,SEGUE
8485,23346,SEGUE
8485,25464,SEGUE
8485,27843,SEGUE
8485,33693,SEGUE
8485,37020,SEGUE
8485,41450,SEGUE
8486,11396,SEGUE
8486,34811,SEGUE
8486,36970,SEGUE
8486,37200,SEGUE
8487,11876,SEGUE
8487,12755,SEGUE
8487,19788,SEGUE
8487,20926,SEGUE
8487,34218,SEGUE
8487,42787,SEGUE
8488,15324,SEGUE
8488,22044,SEGUE
8488,42177,SEGUE
8489,9257,SEGUE
8489,11543,SEGUE
8489,16244,SEGUE
8489,31482,SEGUE
8490,17718,SEGUE
8491,8537,SEGUE
8491,11286,SEGUE
8491,12233,SEGUE
8491,12458,SEGUE
8491,13615,SEGUE
8491,14393,SEGUE
8491,17941,SEGUE
8491,19982,SEGUE
8491,20390,SEGUE
8491,28007,SEGUE
8491,29795,SEGUE
8491,33611,SEGUE
8491,34021,SEGUE
8491,37698,SEGUE
8491,40693,SEGUE
8491,43272,SEGUE
